2.3919114151,2.1511944532,2.3919114151,-0.020990324,0.7783838993,0.8311716792,0.6565850714,2.7503773022,-1.2207349794,2.9812332921,2.3135153688,0.5315878398
2.4003044986,2.1489880342,2.4003044986,-0.0035165432,0.8083759445,0.8243532516,0.668565947,2.7236854898,-1.1980466861,2.9595063059,2.2453379736,0.479497626
2.3940574417,2.1491148841,2.3940574417,-0.0169267089,0.7761504546,0.8288987169,0.6428923461,2.8089260185,-1.2120087128,2.9612273107,2.1979926876,0.4458558888
2.4575062647,2.2307331664,2.4575062647,0.0602830309,0.7796601765,0.8948098012,0.7336050108,2.8657523438,-1.2137539661,3.0025302546,2.2595417886,0.3991919795
2.37354923,2.1377906502,2.37354923,0.0163953729,0.7113806237,0.8516267324,0.6565850714,2.7934277957,-1.2486590328,2.9661749664,2.2178780477,0.3579537211
2.3924483075,2.155614979,2.3924483075,0.0277735626,0.7573258267,0.8584451601,0.6976623839,2.8106477156,-1.2556400462,2.969831966,2.2614355733,0.3622946994
2.4438135817,2.2020189683,2.4438135817,0.0306182785,0.7203143701,0.8516267324,0.7096432595,2.851976512,-1.2783283396,2.9734889657,2.3248781725,0.3818282844
2.4232422046,2.2059474703,2.4232422046,0.0050171412,0.7579638522,0.8766274806,0.6754119643,2.8287288743,-1.2783283396,2.9756402975,2.2870020965,0.4219813255
2.43813423,2.2242100078,2.43813423,-0.0384641047,0.7704073204,0.8834459083,0.670277624,2.8347558983,-1.2748378329,2.9382093218,2.320143663,0.4632192571
2.4564340197,2.2594435205,2.4564340197,0.0054234268,0.8622977264,0.8584451601,0.7096432595,2.8347558983,-1.2556400462,2.923366333,2.3116214886,0.4643045834
2.4715463474,2.2810156865,2.4715463474,-0.0043292831,1.0074714041,0.9198105494,0.7130664408,2.8786676306,-1.2730925795,2.9098136751,2.2699577477,0.4295777379
2.4713576245,2.2830952556,2.4713576245,0.0025788794,1.0144908478,0.9448112976,0.7370281921,2.8700576707,-1.2608758062,2.9459536481,2.2718516279,0.3981066533
2.4230211324,2.236537509,2.4230211324,-0.033181422,0.987370499,0.8243534812,0.7096432595,2.7934277957,-1.2800735929,2.84871974,2.1752671757,0.3525277434
2.3422184405,2.1636257406,2.3422184405,-0.0778817356,0.8833557667,0.7613589059,0.683970004,2.7899837077,-1.2800735929,2.7958001332,2.1250812605,0.3319086142
2.380111334,2.2128050512,2.380111334,-0.0786944754,0.9299389952,0.7253620714,0.6497387087,2.8674747347,-1.2783283396,2.7930034626,2.1648511211,0.3308233969
2.4511012978,2.2756111132,2.4511012978,-0.0534997923,1.0045999662,0.7748577763,0.7370281921,2.9303280841,-1.2835640996,2.8315100826,2.2273469712,0.4057031746
2.4889626118,2.3214000728,2.4889626118,-0.0218030638,1.0227865687,0.7321113918,0.8003555788,2.9682127057,-1.2730925795,2.8306494285,2.2330285163,0.403532631
2.5049276521,2.3476349325,2.5049276521,0.0586575512,1.0352300046,0.7523598121,0.8380100554,2.8838334158,-1.2748378329,2.8383937549,2.2841611807,0.3514425261
2.5335447098,2.4172562921,2.5335447098,0.0363074154,1.0045999662,0.7658584528,0.8876448895,2.8976099414,-1.2835640996,2.8809877015,2.315409249,0.3568685038
2.5283699011,2.4118901581,2.5283699011,0.0537811962,1.011300268,0.7928561935,0.9047606234,2.8933046146,-1.2416780195,2.7960151234,2.2983649002,0.3959362186
2.5209558544,2.4248826601,2.5209558544,0.0647531002,1.0537357491,0.7658584528,0.8705296736,2.9234398213,-1.2207349794,2.8054804545,2.2983649002,0.4393446938
2.4676656227,2.3979443602,2.4676656227,0.0428092501,1.0460780537,0.8063550639,0.8243175027,2.8915829174,-1.2224802328,2.7579391555,2.2415506907,0.4393446938
2.472556197,2.3992551422,2.472556197,0.0696294551,1.0878755093,0.8198539342,0.8054902645,2.8786676306,-1.2137539661,2.7501948292,2.2387096794,0.482753169
2.443056387,2.3700796718,2.443056387,0.0923858765,1.0575643545,0.7816073262,0.7729706462,2.7968712767,-1.2154992194,2.7250258552,2.2084087422,0.4675602354
2.3705520306,2.2865624854,2.3705520306,0.0501238668,1.0515023044,0.7456102621,0.7387396964,2.7073268087,-1.2050276994,2.6456465967,2.2159841675,0.4610490403
2.2906960261,2.2051517757,2.2906960261,0.0066426209,1.0314011731,0.711863201,0.6959508796,2.6263916068,-1.1910656727,2.6013319704,2.1620105874,0.4208961082
2.2760878533,2.1923899099,2.2760878533,-0.0344004897,1.0243817294,0.7208625245,0.67370046,2.5678428906,-1.1840846594,2.556587017,2.159169576,0.4350039334
2.3854440559,2.292904979,2.3854440559,0.0298055386,1.0789415368,0.8288532577,0.7729706462,2.6858015619,-1.182339406,2.5589533389,2.2197718324,0.4849236037
2.3457525323,2.257029529,2.3457525323,0.0550002218,1.062988379,0.8153541577,0.7455858864,2.7314349914,-1.1736131393,2.5122723906,2.178107805,0.4480264324
2.3710565704,2.2749153609,2.3710565704,0.124082605,1.0980855329,0.833352575,0.8260291797,2.7477936725,-1.177103646,2.4974290768,2.1894705132,0.4458558888
2.3730755029,2.2856015015,2.3730755029,0.0915733052,1.1051047181,0.8603503157,0.8054902645,2.7951494928,-1.1858299127,2.5161443804,2.182842219,0.4328334988
2.3279264696,2.2324014344,2.3279264696,0.1005132752,1.1172293029,0.8648500922,0.7900863802,2.7305738393,-1.1683773793,2.4673121003,2.1193997154,0.4024474136
2.3106673455,2.2234988798,2.3106673455,0.1419626715,1.1242487143,0.8670998657,0.8020670831,2.6826699342,-1.171867886,2.459137772,2.153488413,0.3948510013
2.4493981855,2.3581634718,2.4493981855,0.1809738481,1.1851897137,0.9525921755,0.8790873679,2.8323682609,-1.1683773793,2.5262550504,2.2671172139,0.4382594765
2.4516066107,2.3365144271,2.4516066107,0.2073877674,1.1768939928,0.9615914989,0.8705296736,2.8067060152,-1.171867886,2.5552963392,2.211249658,0.4317482815
2.4713892072,2.3656168627,2.4713892072,0.2500562313,1.206566896,0.9750903693,0.9081838048,2.8383561732,-1.1683773793,2.5591683507,2.2434444754,0.4447708894
2.5206716169,2.4340389144,2.5206716169,0.2589963699,1.2327300774,0.9278444379,0.9578188116,2.9008020146,-1.1753583927,2.5907909733,2.3182497828,0.4198107819
2.5164126829,2.4247019951,2.5164126829,0.2325824505,1.2391114956,0.8918476033,0.9355687373,2.8332238628,-1.1805941527,2.6002563045,2.2993120313,0.4132995869
2.4758376339,2.3847904129,2.4758376339,0.22648707,1.2129483142,0.8873478268,0.9047606234,2.757947202,-1.177103646,2.5800349862,2.2245063419,0.3850840454
2.5113326158,2.4231874845,2.5113326158,0.2455862042,1.2378352184,0.8940973768,0.927011043,2.8178262378,-1.156160606,2.6146692913,2.2765860419,0.3384199182
2.4457061836,2.3539582063,2.4457061836,0.2171406458,1.2222011703,0.8670998657,0.8705295009,2.7630795124,-1.1491795926,2.5774536524,2.2121964071,0.3286529622
2.4326127884,2.341942064,2.4326127884,0.197634889,1.2311349167,0.8626000892,0.8620438172,2.7827544529,-1.1701226327,2.5731513356,2.1932582736,0.3188860063
2.3951928521,2.298386431,2.3951928521,0.1891012468,1.2072051477,0.8738491861,0.860346646,2.750248086,-1.161396366,2.5537903463,2.1373908132,0.3188860063
2.4257348642,2.3397740844,2.4257348642,0.2057622455,1.2257108921,0.9143455675,0.8908948654,2.7724891384,-1.161396366,2.5765929984,2.2084087422,0.3069488336
2.4722727294,2.3937929098,2.4722727294,0.2151086698,1.2655938189,0.9255946644,0.9112604026,2.7955851855,-1.1404533259,2.5873489855,2.3068870746,0.3026078553
2.4607245364,2.3788130932,2.4607245364,0.2151086698,1.2882472784,0.8693494095,0.9316255944,2.7733447402,-1.1230007926,2.5400226984,2.3305599086,0.288500139
2.3816888887,2.287957834,2.3816888887,0.1614682598,1.2432592429,0.8356025781,0.8807121831,2.6809593375,-1.1369628193,2.5415286913,2.2581984994,0.2613698148
2.3789443442,2.2889226618,2.3789443442,0.1866631114,1.2432592429,0.8401018954,0.8654381598,2.6561520866,-1.1317270593,2.5419586933,2.2610176399,0.2570288366
2.4216962325,2.3207927309,2.4216962325,0.1899139866,1.2805895831,0.8131043843,0.8739238434,2.7014891861,-1.1439438326,2.5410983642,2.2722949659,0.2775607083
2.4311931437,2.3423648969,2.4311931437,0.197634889,1.2742084233,0.8738491861,0.8688323296,2.6082488753,-1.1474343393,2.5591683507,2.3174033148,0.273238358
2.4887107268,2.4079770318,2.4887107268,0.2500562313,1.2990953275,0.9075962471,0.9146547451,2.6398989465,-1.1491795926,2.5961689778,2.403860904,0.3056567474
2.474607482,2.3832489948,2.474607482,0.2764701506,1.3121770474,0.9210951175,0.8807121831,2.5817304207,-1.1579058593,2.5720756697,2.389764724,0.2916086189
2.4813274929,2.3941773034,2.4813274929,0.2346142581,1.3137722081,0.9435930817,0.8722266722,2.5868633381,-1.161396366,2.5785293183,2.4376922134,0.2980924711
2.4676340432,2.3827646589,2.4676340432,0.2598091097,1.3255776509,0.9008469268,0.8705295009,2.5612005721,-1.1631416193,2.5167897193,2.4508487117,0.2883669107
2.5099129712,2.4271390502,2.5099129712,0.257370848,1.3332350878,0.9278444379,0.9316255944,2.5971279589,-1.171867886,2.5580926848,2.3390177121,0.3153823078
2.5184000296,2.4413116403,2.5184000296,0.2829720275,1.3290873727,0.9345937582,0.9129575738,2.6202246998,-1.1736131393,2.5522846568,2.3164633466,0.3099790976
2.4575694269,2.3946270438,2.4575694269,0.2821592455,1.3348305069,0.9053462441,0.9129575738,2.5569238636,-1.171867886,2.5343560034,2.2704154116,0.3218659421
2.5265404613,2.467846327,2.5265404613,0.3101985181,1.3858805925,0.9233448909,0.9401114507,2.6202246998,-1.1526700993,2.5845130051,2.3089455113,0.3510426232
2.541558811,2.4884959485,2.541558811,0.3268595169,1.4050243624,0.9773401428,0.9468997904,2.635622238,-1.1474343393,2.5898488393,2.3766078437,0.3769774872
2.5258780114,2.4883652547,2.5258780114,0.3150749995,1.3973668932,0.9300942113,0.9333227657,2.6210803017,-1.1474343393,2.5928369012,2.4104391531,0.3899449736
2.5321250651,2.4987400366,2.5321250651,0.3142622596,1.3900283398,0.9750903693,0.8841065257,2.6664174012,-1.1439438326,2.5956116416,2.4160778161,0.3823804794
2.5364471644,2.4935468797,2.5364471644,0.4117902012,1.442035819,0.9930887866,0.8773178406,2.6159472975,-1.1247460459,2.5892085713,2.3681499447,0.3661711758
2.5160336974,2.4834296415,2.5160336974,0.5410148291,1.4860664932,0.9705905928,0.8705295009,2.5697545962,-1.1299818059,2.5738413367,2.3888247558,0.3650905338
2.5108912413,2.4756187646,2.5108912413,0.5503612533,1.4653273686,0.9233448909,0.8942892079,2.5842972263,-1.1299818059,2.5885682816,2.3465355474,0.3315915024
2.439522292,2.4019113016,2.439522292,0.5519867752,1.4416337092,0.9548421786,0.860346646,2.538959433,-1.1282365526,2.5448143719,2.2901502545,0.3153823078
2.4415419944,2.4048865076,2.4415419944,0.5527995151,1.4372109207,0.9885892396,0.8297987719,2.5252730986,-1.1317270593,2.5364904758,2.3145837923,0.3261885102
2.4611351013,2.4190860053,2.4611351013,0.5223220228,1.4308926977,1.0088374304,0.8111302333,2.5329715208,-1.1352175659,2.5335024138,2.3672103585,0.3251078681
2.4951156938,2.4521207869,2.4951156938,0.5105373368,1.4716458178,1.0133369773,0.885803697,2.5363933212,-1.1439438326,2.5337157354,2.4367526273,0.3542845493
2.4064568075,2.3494684897,2.4064568075,0.488999941,1.4375268965,0.9773401428,0.8314959432,2.4517070345,-1.1491795926,2.4852665629,2.395403005,0.3445589889
2.3816888887,2.3179174672,2.3816888887,0.5353257343,1.4495315849,0.9705905928,0.7924618674,2.4020925327,-1.1544153526,2.4558126516,2.3916438963,0.3132210237
2.4110631444,2.351059879,2.4110631444,0.5605204174,1.4511112699,0.9818396897,0.8111302333,2.4431529237,-1.1387080726,2.4669112881,2.4132586756,0.318624016
2.4900356267,2.4057206416,2.4900356267,0.5658032266,1.461220556,1.0380847149,0.8705295009,2.4705263731,-1.1387080726,2.5168546432,2.4273548556,0.3218659421
2.4704741024,2.3879078446,2.4704741024,0.5560503482,1.4839665143,1.0448342649,0.8773178406,2.3755747719,-1.1474343393,2.5021276767,2.3540538602,0.3359140705
2.3986006164,2.3173562526,2.3986006164,0.5304493793,1.5477813101,1.0425844915,0.8382841102,2.3456348637,-1.1491795926,2.4509037639,2.3258611183,0.3013341793
2.4659309309,2.3923168386,2.4659309309,0.5544250369,1.5689478096,1.0920801963,0.8399812815,2.37471917,-1.145689086,2.5510037957,2.3371381578,0.3618488256
2.4908875694,2.4209964413,2.4908875694,0.5702732958,1.5496769709,1.0673319995,0.8450727953,2.3028639628,-1.1596511126,2.6092713719,2.3653308042,0.3704937439
2.4724614522,2.3932547589,2.4724614522,0.5402020892,1.5048167796,1.0316715175,0.8043415482,2.2669364892,-1.171867886,2.6054293954,2.0946804242,0.3629294676
2.5001318225,2.4094646348,2.5001318225,0.5202902152,1.5101875276,1.002697218,0.7907646961,2.2891772814,-1.171867886,2.6380846902,2.1416683274,0.3899449736
2.4851134729,2.4012193932,2.4851134729,0.4463314771,1.5133466392,1.000468567,0.7992505525,2.3062856765,-1.1701226327,2.6771430554,2.133210524,0.3737355611
2.4694326702,2.3933700769,2.4694326702,0.3886272835,1.4984985889,1.0339001685,0.809433062,2.318261501,-1.171867886,2.6863208661,2.1501262264,0.5596017414
2.4357678979,2.359282057,2.4357678979,0.3256404914,1.5057647392,1.0138411617,0.7602168221,2.2643703774,-1.1648868727,2.6577205227,2.1473069904,0.6157937106
2.4455798562,2.3920862025,2.4455798562,0.3536797219,1.5234559253,1.0339001685,0.8281016006,2.3439243537,-1.1736131393,2.6686058377,2.1426082956,0.5822945703
2.3849387462,2.3118901764,2.3849387462,0.3333613937,1.4861778924,1.000468567,0.8671351584,2.3097074769,-1.1753583927,2.6263461107,2.0740060906,0.6136326444
2.4600620864,2.4193166415,2.4600620864,0.348803367,1.5193491126,1.0405865806,0.8722266722,2.3926831669,-1.1753583927,2.6754355512,2.1642226929,0.6298418391
2.4652361284,2.4219458934,2.4652361284,0.3199513965,1.5272469883,1.0695608801,0.9027745462,2.4268997836,-1.171867886,2.6773566803,2.221547954,0.677388999
2.4311931437,2.3927665791,2.4311931437,0.300039354,1.4776480328,1.0472729927,0.9485969617,2.326815872,-1.177103646,2.6801310956,2.1567044756,0.6514542439
2.4204337281,2.3698336599,2.4204337281,0.2301443573,1.4037239509,1.0249851053,0.9316255944,2.2438401819,-1.1910656727,2.6739416719,2.0599095286,0.6179549947
2.4508178333,2.4008196239,2.4508178333,0.3081667106,1.4166765989,1.0606460466,1.0809725217,2.2121897638,-1.1701226327,2.7454416853,2.1087769862,0.6276805551
2.4164898412,2.362795414,2.4164898412,0.3089794505,1.4179400497,1.0428154612,0.6091728962,2.1925151702,-1.1736131393,2.7676389583,2.1256926887,0.626599913
2.3872103304,2.3411848087,2.3872103304,0.3451460797,1.4087787232,1.0495016437,0.4869801911,2.1565873498,-1.166632126,2.7541925495,2.099379501,0.6438897497
2.3696369257,2.3307715875,2.3696369257,0.344739794,1.4681707306,1.0316715175,0.4886773624,2.1394789547,-1.1579058593,2.7401058511,2.1256926887,0.6114713604
2.3831724686,2.3328588444,2.3831724686,0.3362059411,1.4169923485,1.0539594048,0.515831412,2.1069731949,-1.1474343393,2.7482164257,2.102198737,0.6655021545
2.3400731806,2.2876503192,2.3400731806,0.2976012187,1.3651822411,1.0606460466,0.4751005103,2.1112502503,-1.1683773793,2.7095850286,2.0946804242,0.6687440806
2.3171354714,2.2626416749,2.3171354714,0.3187323289,1.3497024331,1.0339001685,0.4581291429,2.0624913504,-1.161396366,2.7104386182,2.0721264407,0.6244388469
2.3430072179,2.2926013081,2.3430072179,0.3345805878,1.3557049065,1.0851623553,0.4530378018,2.0821662909,-1.182339406,2.8000809316,2.1303913835,0.6179549947
2.4009037833,2.3695530526,2.4009037833,0.3634326003,1.4163606231,1.0896201165,0.5056487297,2.1144573264,-1.1736131393,2.8412734441,2.2112105962,0.6406480415
2.3213320163,2.2682076935,2.3213320163,0.3601815987,1.3335907059,1.0495016437,0.4615234855,1.9946396765,-1.161396366,2.7845000505,2.1557648894,0.5952620568
2.3059662607,2.2549730236,2.3059662607,0.3987864897,1.36423454,1.0561882854,0.4513406306,1.9937900585,-1.161396366,2.7488567154,2.1416683274,0.5412312626
2.3214267611,2.2704679275,2.3214267611,0.4191048179,1.3775029053,1.094077648,0.4700089965,1.9997384254,-1.1439438326,2.715988099,2.2036923788,0.549876181
2.4174996908,2.3829414799,2.4174996908,0.4410486679,1.3310633197,1.178771666,0.5311054353,2.0719687932,-1.1317270593,2.8073375915,2.2384636565,0.5866171384
2.4582634595,2.4232643632,2.4582634595,0.4540523794,1.3854008133,1.181000317,0.5650476519,2.1297532261,-1.1404533259,2.7992270169,2.2478610461,0.5433925467
